danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,emotion
0.658,0.741,7,-2.86,0,0.0536,0.141,0,0.189,0.789,98.024,0VzzzYWjBWofMsSB77pDo4,4,happy
0.691,0.766,5,-7.869,0,0.0394,0.0385,0.0144,0.103,0.257,99.986,4xh4WZodJ7NpFi7zKgiW3q,4,happy
0.668,0.76,7,-6.831,1,0.034,0.137,0,0.0803,0.61,114.378,4OJFkrRQqol4FsPesF8eu4,4,happy
0.312,0.946,4,-3.209,0,0.107,0.00749,2.93e-06,0.288,0.297,189.892,646J2jOtUe4Jflrmh6JFjN,4,happy
0.735,0.636,7,-10.133,1,0.0409,0.677,0.303,0.157,0.191,99.972,3r5ctrzNuyjx05F6iS8Nbl,4,happy
0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.86,134.066,0KKkJNfGyhkQ5aFogxQAPU,4,happy
0.445,0.314,9,-6.958,1,0.03,0.796,0,0.198,0.336,129.629,0CJBHsuwuwaQWSeMziJMvv,3,happy
0.739,0.95,11,-5.529,0,0.0634,0.000707,0.839,0.0732,0.358,124.997,1JRFx63lrKRrgyWnKXYaWo,4,happy
0.793,0.428,4,-8.962,1,0.0319,0.108,0.000194,0.0701,0.582,108.942,7h2yhVxcZOGyQdOwD4Hu8J,4,happy
0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.608,96.308,1Jaah2tmN9Hv81A87KZ1MU,4,happy
0.734,0.81,10,-7.258,0,0.0657,0.104,0.00217,0.11,0.803,116.049,6Klkj1PW32GHKC4SN8UOeT,4,happy
0.842,0.527,1,-11.628,1,0.101,0.343,0.00251,0.115,0.667,110.99,4CgjWj2nEyFipD7pGmbuv9,4,happy
0.505,0.864,9,-6.879,1,0.0623,0.0133,0,0.079,0.942,189.766,4JW8B2Vbh89KgwgAHbl1iq,4,happy
0.471,0.891,2,-3.047,1,0.0632,0.0264,2.97e-06,0.149,0.309,174.012,2rY8KKXTr9XOMn0IdpBBXm,4,happy
0.8,0.917,6,-6.583,0,0.0514,0.082,0.853,0.0439,0.961,110.563,7oDuL0UHvWVDjVW5i5b9LJ,3,happy
0.7,0.779,0,-5.404,1,0.0358,0.00105,0.00225,0.301,0.485,119.989,5WXHg8NUk0iIhnhDa0LhGn,4,happy
0.618,0.837,1,-5.338,1,0.0304,0.000254,0.000378,0.0618,0.526,121.227,0D4yVl9Pn45xW2s63MFCmT,4,happy
0.734,0.87,1,-4.16,1,0.167,0.105,2.65e-06,0.0579,0.944,158.128,2oxJJVEejnTMSrklqkPxkW,4,happy
0.727,0.953,2,-3.506,0,0.0407,0.0386,2.18e-05,0.327,0.974,124.004,4gq1IoByNIMZDpS99wfZHc,4,happy
0.553,0.857,0,-3.05,1,0.0398,0.0696,0,0.195,0.866,152.078,3m16spqwp6OJxqN4IXcsU7,4,happy
0.787,0.789,0,-5.599,1,0.059,0.221,0,0.063,0.667,117.025,65myrlMk9vYtmNq8p7MTmh,4,happy
0.646,0.623,8,-8.82,0,0.0337,0.274,0,0.086,0.978,120.651,0ZjTS5zoXFR2w9QMRweDhs,4,happy
0.566,0.482,6,-13.047,1,0.0411,0.301,0,0.269,0.856,109.046,2yNWwardt8VzlpNBWrGYD6,4,happy
0.461,0.267,0,-8.514,1,0.0278,0.834,2.03e-05,0.107,0.481,87.918,2MWOqewf5j0qf2b6S5J6cS,4,happy
0.69,0.937,10,-5.393,1,0.0642,0.0894,0.000104,0.0532,0.794,122.951,49eplIHvgCLY8HAgcaWrUb,4,happy
0.684,0.862,10,-5.681,0,0.0422,0.00107,0,0.217,0.711,107.801,2EMyXtqhgag4aizQZQWBZe,4,happy
0.622,0.782,3,-4.889,0,0.0352,0.0662,0,0.241,0.684,119.575,0PpamSdfQzIAvj5OB9Bz54,4,happy
0.642,0.881,11,-3.537,1,0.0393,0.209,0,0.21,0.913,138.03,7c71baHwrGDOeIFl1gVO14,4,happy
0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,3KkXRkHbMCARz0aVfEt68P,4,happy
0.715,0.67,11,-5.123,1,0.0735,0.0948,3.9e-06,0.117,0.867,126.069,0ktV2JoOsoTGURzKaZnjJL,4,happy
0.735,0.783,2,-11.895,1,0.345,0.327,0,0.19,0.829,94.488,57E1ka54d8zrIy0VzE1EAV,4,happy
0.759,0.327,0,-14.039,1,0.0968,0.886,0,0.104,0.822,125.045,6SbYK3QJl07gFSNLP8vcIb,4,happy
0.404,0.598,2,-8.513,1,0.167,0.0996,3.29e-05,0.303,0.348,89.949,5L40lPxGOtkpCYfaakKJbq,4,happy
0.616,0.299,9,-10.904,1,0.0273,0.881,4.85e-06,0.114,0.478,94.835,3ZRRIlSvOctKY5NqlRESgA,3,happy
0.334,0.617,6,-5.834,0,0.383,0.334,0,0.163,0.603,85.227,1SJtlNRJDeYHioymcvsqev,4,happy
0.596,0.921,7,-4.987,1,0.0504,0.0221,0,0.303,0.703,104.024,0nprj2O0teCglthuhzTG5o,4,happy
0.452,0.763,9,-5.769,1,0.0305,0.669,0.678,0.192,0.451,150.017,2qeGrFbgL4St7P4ArgXCS9,3,happy
0.646,0.89,11,-3.95,0,0.151,0.0046,0,0.197,0.592,129.969,1bMPUu9RysEmrLkhsctxPD,4,happy
0.696,0.602,10,-10.223,1,0.0759,0.0467,1.86e-06,0.103,0.51,126.021,1MAZ4AyeZQjVF8COtOxh2E,4,happy
0.643,0.739,5,-7.708,1,0.037,0.0518,0,0.0783,0.936,123.661,1c9AT2KcZ3p7uuYZd61EL2,4,happy
0.51,0.696,8,-6.128,1,0.0748,0.191,0,0.0973,0.384,96.872,4cMbAhrwsZsAHceaGvZy9y,4,happy
0.738,0.679,7,-6.107,1,0.0343,0.438,0,0.119,0.652,93.076,0Fy9YAgmjieYudMrD3Aexo,4,happy
0.388,0.952,11,-7.54,0,0.374,0.0229,0.000298,0.913,0.441,169.395,7nmbhx87ShhfofNMZStry2,4,happy
0.716,0.972,11,-1.131,0,0.319,0.185,0,0.198,0.602,127.887,1QqIcxyTz2G7I31wcrnERf,5,happy
0.834,0.559,8,-9.366,0,0.0603,0.614,0.00434,0.0839,0.874,119.422,6bzwsAtj4TqaBysLDrGiO3,4,happy
0.571,0.539,5,-4.446,0,0.116,0.0208,0,0.125,0.727,202.103,0mBKv9DkYfQHjdMcw2jdyI,4,happy
0.653,0.565,9,-7.32,1,0.1,0.444,0,0.35,0.819,82.534,1sIjcCdCxiUyv7r04xsPtp,4,happy
0.606,0.55,1,-7.12,0,0.0751,0.0713,0,0.26,0.537,126.101,3UkU7W1CNZJlYMh1Wn4FKh,4,happy
0.789,0.548,5,-8.865,0,0.104,0.25,0,0.176,0.644,131.987,7r4GcILxwSpjADa4KFbob3,4,happy
0.639,0.796,4,-8.735,1,0.0365,0.0625,0.389,0.0529,0.862,140.037,1uahtMMjNzfo4854aTvbXE,4,happy
0.666,0.719,11,-9.237,1,0.0494,0.0267,7.43e-05,0.635,0.8,117.184,6tASfEUyB7lE2r6DLzURji,4,happy
0.501,0.809,7,-5.264,1,0.0938,0.0338,0.00602,0.119,0.258,149.964,456WNXWhDwYOSf5SpTuqxd,4,happy
0.423,0.857,10,-3.441,0,0.275,0.0316,0,0.0555,0.655,180.01,59D6pNWyn8UXPpos5fbAqm,4,happy
0.545,0.478,10,-11.066,0,0.287,0.0873,0,0.114,0.317,92.326,3O8NlPh2LByMU9lSRSHedm,4,happy
0.329,0.948,7,-5.599,0,0.281,0.6,0.00291,0.964,0.694,194.618,6vR4LDbi4H6iwC3YDUL6jT,5,happy
0.523,0.842,1,-5.529,0,0.165,0.0191,0,0.139,0.443,149.974,0MuqFuh4MerIiFsYWuEFaP,4,happy
0.527,0.895,2,-5.584,1,0.0356,0.254,0,0.961,0.771,100.937,4j78OE8Tn6ymwYufe7RroI,4,happy
0.731,0.727,7,-5.608,0,0.0356,0.0295,4.56e-06,0.171,0.601,120.968,7Ct0Q46k5PkXzYiNE5D2dn,4,happy
0.677,0.546,7,-9.7,1,0.0321,0.666,1.47e-05,0.113,0.956,122.732,5Gird0FlC1rfCDujzz0C4N,4,happy
0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,0vrmHPfoBadXVr2n0m1aqZ,4,happy
0.674,0.465,10,-8.71,1,0.0522,0.877,0.00988,0.208,0.678,145.133,2MVZdbLZ39j1Ik2k7WBCK9,4,happy
0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,5jE48hhRu8E6zBDPRSkEq7,4,happy
0.73,0.667,8,-6.811,1,0.0328,0.347,0,0.248,0.79,119.95,44xlLJnrWVjINriT8XYP6s,4,happy
0.813,0.872,9,-5.224,1,0.107,0.00621,0,0.0498,0.736,103.016,1COvXs6jaykXC73h9OSBVM,4,happy
0.764,0.579,5,-5.086,0,0.0366,0.00694,0.000654,0.0305,0.975,100.0,1leXuBiWQMgbvOIIedqbLB,4,happy
0.807,0.716,9,-8.495,0,0.0525,0.000563,0.0403,0.0179,0.966,120.014,2rSPuHy61YlDRrfNUM9xCD,4,happy
0.793,0.915,10,-6.687,0,0.0575,0.000168,0.932,0.0875,0.547,127.999,1xRVTuxOe6zJA5DZsgSiMY,4,happy
0.725,0.802,10,-5.152,1,0.0373,0.0239,4.58e-06,0.358,0.545,105.036,65g346bFUnohYfVnaSzZWD,4,happy
0.778,0.824,10,-5.892,0,0.0712,0.284,0,0.405,0.756,100.024,3ZFTkvIE7kyPt6Nu3PEa7V,4,happy
0.709,0.849,9,-7.527,1,0.0395,0.00585,5.79e-06,0.186,0.518,126.702,4Cg77xT2idYBAFNLTpmiHh,4,happy
0.688,0.862,6,-3.871,0,0.157,0.00218,0.00406,0.0723,0.686,103.016,7zVAH2B2Vjtahzogi0cBr1,4,happy
0.648,0.607,0,-4.589,1,0.0306,0.378,0,0.28,0.879,133.555,3iwujDVtiJQwqbvjVS6LZV,4,happy
0.415,0.854,4,-2.188,0,0.171,0.394,0,0.356,0.626,174.413,05ZAa3WFxEgjJZju28elwD,4,happy
0.615,0.833,9,-3.377,1,0.39,0.0524,0,0.171,0.538,212.117,6MNGxu8MprKGkchUchkJsy,4,happy
0.68,0.623,5,-6.901,1,0.0441,0.339,0.49,0.0913,0.135,124.035,0YK71rSArDeNp5HcllHnDg,3,happy
0.514,0.798,2,-3.669,1,0.0494,0.0612,0,0.104,0.677,145.995,0idM8NsQeEbJHEuhXCe3jF,4,happy
0.709,0.811,7,-6.603,1,0.0323,0.093,1.08e-05,0.1,0.735,132.728,4l8u5h7OjkZo2UmyUoeKYJ,4,happy
0.715,0.723,7,-3.263,1,0.191,0.0441,0.000834,0.102,0.97,77.02,0jqBo5RYn008f4ZY8kPewW,4,happy
0.511,0.815,7,-3.14,1,0.144,0.0491,0,0.0826,0.586,154.514,1bCmvezFg5MRcENzCGG1Cy,4,happy
0.621,0.481,10,-5.082,0,0.397,0.584,0,0.106,0.37,172.397,1Wsyt5It2PYnht0aDYcNyR,5,happy
0.904,0.644,11,-6.846,0,0.0494,0.183,0,0.12,0.869,126.042,0Kf9HXHUlr1YsqioyVdQyZ,4,happy
0.648,0.725,2,-7.06,1,0.312,0.129,0,0.196,0.581,81.274,3G67niOa97TjSOX53oOGu5,4,happy
0.724,0.955,6,-4.313,1,0.0764,0.00105,0.927,0.0646,0.154,124.002,4VgGM3JZlMX6CuhyLh8UOW,4,happy
0.681,0.521,2,-8.365,0,0.146,0.0722,0,0.105,0.678,168.048,465UjULEanVprYlmwA1z6d,4,happy
0.529,0.841,6,-5.304,1,0.0787,0.208,0.00807,0.122,0.337,149.857,6lWT2iiPfzUiqFMNyFnR4b,4,happy
0.694,0.816,9,-2.012,1,0.0451,0.116,0,0.12,0.794,97.965,3fGXhNuP4Zks2Drjr4xPCE,4,happy
0.542,0.589,2,-6.623,1,0.0318,0.292,0.000522,0.177,0.137,111.665,7w5cxTEzp1rfV3KCy0Bd5N,4,happy
0.43,0.702,8,-4.67,1,0.0745,0.122,0,0.149,0.789,80.302,3ENfrioOpwovY3HrIAX3UC,4,happy
0.629,0.785,5,-10.761,1,0.0471,0.0249,9.45e-06,0.0522,0.869,108.531,2vX5WL7s6UdeQyweZEx7PP,4,happy
0.548,0.723,6,-6.002,1,0.0375,0.0969,1.28e-05,0.337,0.499,125.088,4zLBcDtvYNVtF9fnG6lme3,4,happy
0.558,0.74,6,-6.22,1,0.0448,0.00192,8.97e-06,0.129,0.217,118.293,0kYUrLVQOfx21xuXu7OGrT,4,happy
0.367,0.551,0,-6.199,1,0.0603,0.225,0,0.0648,0.196,123.069,7D6Jzo3YzS5kPwU1LlZDog,3,happy
0.346,0.35,2,-4.988,1,0.0328,0.876,1.98e-06,0.0708,0.315,126.444,18xmRkPWE0sGUzFyNNAAhN,4,happy
0.636,0.785,7,-6.876,0,0.0279,0.0262,0.00136,0.297,0.749,125.974,09sq0BHe85uV2ADUx1gaiA,4,happy
0.714,0.451,5,-8.268,1,0.0276,0.0883,0,0.108,0.406,127.787,7GJClzimvMSghjcrKxuf1M,4,happy
0.539,0.858,11,-7.699,0,0.126,0.341,0,0.988,0.766,164.451,1uWZSWaEFVIf2L1bcNQMhk,4,happy
0.686,0.576,1,-6.632,1,0.0284,0.443,1.7e-05,0.212,0.72,83.971,4o8STNAL91xc7EvuvqSKk1,4,happy
0.556,0.898,1,-5.465,1,0.0587,0.57,0.897,0.0951,0.127,125.99,3EARHnPAUguoJkpxrPrzJu,4,happy
0.95,0.836,7,-7.372,1,0.0562,0.228,0.00173,0.271,0.975,117.99,7ub7NhlUgyHFcupovN3Zcp,4,happy
0.713,0.877,2,-3.843,1,0.0502,0.00435,9.91e-05,0.0962,0.759,93.016,06ngjaiEea4jvIcAIcxcGr,4,happy
0.502,0.719,1,-6.649,1,0.0349,0.46,0,0.114,0.438,101.609,5ma71INSTL8sY1HzjVBj2g,4,happy
0.616,0.674,1,-9.894,1,0.0525,0.0309,8.42e-06,0.395,0.447,85.019,1RKmZFVAiUKtsRExLxMN6B,4,happy
0.875,0.617,1,-9.073,1,0.0517,0.0173,0.862,0.0707,0.0831,119.999,5TrkFfJgrGa1PdAkJO5QAs,4,happy
0.604,0.546,8,-5.691,1,0.151,0.0889,0,0.0734,0.402,179.847,0DC7Zs2qvAbNK1owWQ4mlL,4,happy
0.628,0.732,6,-5.706,0,0.112,0.126,0,0.25,0.738,96.978,1v3zMmArT6caMnDzHDEHsg,4,happy
0.765,0.811,10,-5.646,0,0.0627,0.14,9.45e-06,0.0745,0.702,101.985,4UbWczmUqp2mfzSHSmTpAC,4,happy
0.802,0.763,0,-6.456,1,0.0336,0.22,0.000396,0.128,0.789,120.078,0JX7Es2j556FwtR6YqMKzP,4,happy
0.712,0.799,7,-4.564,0,0.0703,0.0447,6.4e-05,0.37,0.591,83.996,5ArQzSBevAdXTxRY6Ulhbq,4,happy
0.735,0.85,7,-4.843,0,0.102,0.197,0.000498,0.1,0.254,124.098,5qUQnjJhRoE2dCJt7yIEzj,4,happy
0.688,0.836,7,-2.828,1,0.0528,0.517,0,0.24,0.765,132.257,25qa1q6xLS3o6MsSefATCs,4,happy
0.726,0.62,7,-15.934,1,0.0398,0.0023,0.513,0.14,0.921,124.999,5CHsLBzcklRVrS5Re4CXmr,4,happy
0.549,0.866,6,-5.306,1,0.0476,0.0733,0,0.25,0.767,87.964,4O1CExxinEpKZi3861NlTK,4,happy
0.512,0.93,9,-4.344,1,0.0508,0.168,0.00119,0.561,0.677,100.542,2ATDkfqprlNNe9mYWodgdc,4,happy
0.483,0.862,11,-3.863,0,0.0857,0.00571,0,0.226,0.453,124.026,0zqwz7SNny9fwqSDpIu4qN,4,happy
0.689,0.571,1,-11.781,1,0.258,0.12,0,0.123,0.863,184.943,5jtS8QypkXqhiwFOL46w8D,4,happy
0.513,0.528,0,-7.162,1,0.0643,0.736,7.82e-06,0.109,0.386,141.415,0k2ZJ0m9z3FVkeFhgB5QiW,4,happy
0.551,0.825,5,-6.24,0,0.044,0.152,6.2e-06,0.0999,0.933,164.857,0r8iDf65NHgFgZOGLwj5r8,4,happy
0.516,0.906,1,-4.525,1,0.0658,2.86e-05,0.000101,0.105,0.728,116.775,5ghIJDpPoe3CfHMGu71E6T,4,happy
0.462,0.538,0,-5.527,1,0.059,0.0137,0,0.429,0.405,139.256,1BECwm5qkaBwlbfo4kpYx8,4,happy
0.835,0.606,11,-3.59,0,0.0338,0.0268,0.00266,0.13,0.579,124.022,3lvcSZqzr1Yv6WA4IFQ1mD,4,happy
0.514,0.0727,11,-12.021,1,0.041,0.962,1.87e-06,0.109,0.47,82.643,5lrAyyyLNNULj8B1PcCVMM,4,happy
0.599,0.836,6,-5.976,0,0.0829,0.491,0,0.224,0.523,179.923,5BAmltzhQpFXtBddPN4sUf,4,happy
0.329,0.358,10,-10.956,1,0.033,0.474,0.00345,0.11,0.232,99.373,5zGPITTmaPqluxoPFYRsOY,4,happy
0.768,0.742,9,-6.308,1,0.0443,0.234,0,0.14,0.797,114.679,2SSYqDX8KTgy01NlqtUo0F,5,happy
0.33,0.896,7,-7.016,1,0.12,0.352,0,0.968,0.123,163.256,0uIBkp2PD4PnEkCiEwUJW8,4,happy
0.529,0.729,3,-6.174,0,0.335,0.0365,6.09e-05,0.111,0.499,146.165,1OgDMCQCpS7Ul5GYWpXSrn,4,happy
0.771,0.879,5,-4.532,0,0.27,0.117,0,0.169,0.642,104.97,1HdN5z9EDr3OiQO3ZDUUBU,4,happy
0.696,0.543,11,-6.164,1,0.0489,0.308,0,0.0939,0.479,107.969,0VhgEqMTNZwYL1ARDLLNCX,4,happy
0.614,0.654,2,-6.813,0,0.0369,0.0201,0.00156,0.437,0.408,126.03,6SvbLEATKUsqmgscxAj3OQ,4,happy
0.692,0.805,8,-2.954,1,0.0318,0.348,0,0.36,0.668,109.97,5wGoiP1sneTRftlJkaJfT4,4,happy
0.502,0.837,5,-5.286,0,0.0494,0.01,0.0118,0.196,0.0551,126.003,7aE0X8IrDErjO1s7AptXNu,4,happy
0.647,0.879,7,-0.93,1,0.0831,0.0837,1.98e-06,0.538,0.427,126.042,4iCKHGl4ij4YMwFrUZLGEQ,4,happy
0.694,0.812,11,-6.473,0,0.0355,0.0666,0.000533,0.211,0.522,129.988,4L2F0LcDVtNrFc1K4lmx3m,4,happy
0.446,0.793,0,-5.365,1,0.156,0.089,0,0.211,0.47,189.891,5ndfVSDyPq90jaIUhNPeby,4,happy
0.672,0.944,0,-2.781,0,0.0481,0.0386,0.153,0.0455,0.464,125.964,2pEJjOaIpVvp1gC0N40ehs,4,happy
0.873,0.609,4,-9.19,1,0.0569,0.00452,0.461,0.057,0.276,121.0,6wp5tGVNQYpKJPo1s3WUEY,4,happy
0.643,0.475,2,-6.193,0,0.0789,0.205,0,0.161,0.506,118.325,4GtxDqRqnAmHtmyPhSmXY4,4,happy
0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,7ef4DlsgrMEH11cDZd32M6,4,happy
0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,254bXAqt3zP6P50BdQvEsq,4,happy
0.766,0.947,3,-6.097,0,0.0361,0.00504,0.0513,0.282,0.71,129.973,3qqEFTIFcZuWJYBtshrxca,4,happy
0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.501,92.943,6DNtNfH8hXkqOX1sjqmI7p,4,happy
0.672,0.748,11,-5.922,0,0.0589,0.305,0,0.0811,0.964,163.984,1FSWSs9CL01RCYxXtm08Rf,4,happy
0.668,0.739,4,-4.919,1,0.0308,0.0383,0,0.13,0.571,131.918,2SFnEPu8UwVXLdTRKZrHcc,4,happy
0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,455AfCsOhhLPRc68sE01D8,4,happy
0.264,0.8,0,-2.427,1,0.0537,0.0195,0.00744,0.406,0.465,155.558,6dNJ3lasVLPd0078T9yqlm,4,happy
0.428,0.802,0,-5.732,1,0.0835,0.531,4.05e-05,0.272,0.384,138.858,0CEH08JwkTvvxRCa4kFiHN,4,happy
0.671,0.777,2,-4.322,1,0.046,0.0057,0.0011,0.0783,0.289,99.98,4rUTAkOU7OkVGeQuyQCHhF,4,happy
0.569,0.599,4,-9.765,1,0.334,0.746,0,0.283,0.794,134.414,5sy6pQhzcS8jarUiQoWjEu,4,happy
0.469,0.684,6,-5.296,1,0.0308,0.0156,0,0.0721,0.636,163.957,4CcrLWFQY4dRGMbUR59cSp,4,happy
0.466,0.747,4,-4.838,0,0.0795,0.417,9.76e-06,0.107,0.43,92.161,3jPp0oUSbkvB34xMZ74R0h,4,happy
0.513,0.788,0,-4.629,1,0.0364,0.00968,0,0.11,0.234,139.987,4Gcv5SsxnQWpmOnUI19EJk,4,happy
0.762,0.528,8,-6.789,0,0.0335,0.0573,0,0.281,0.933,140.403,5rrXkymfQdhNBgBZ3BUVbB,4,happy
0.464,0.895,0,-7.683,1,0.031,0.00227,0.00394,0.13,0.932,91.905,2Rkfv2emuT4A1QU6dJmf5V,4,happy
0.626,0.634,2,-3.891,1,0.243,0.0487,0,0.0891,0.621,176.078,5WPJVsZ32ZuRxb2cQwpJgK,4,happy
0.705,0.453,3,-8.174,1,0.196,0.257,0,0.143,0.283,124.942,1Uq3IOIy1CUlHUgP6vWpum,4,happy
0.412,0.842,4,-6.826,0,0.0763,0.115,0.0133,0.0738,0.382,132.534,0l2kEdf5XjlckyybbNjmYS,4,happy
0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,5iwz1NiezX7WWjnCgY5TH4,4,happy
0.618,0.695,7,-5.415,1,0.189,0.211,3.96e-05,0.111,0.766,199.95,4za2QYGfHlYml23pChrpXO,3,happy
0.839,0.625,0,-6.761,1,0.0769,0.0415,0,0.125,0.748,121.982,3ltYJpvukgAb9hLpCLoDOm,4,happy
0.643,0.732,5,-6.762,0,0.0294,0.00681,4.57e-05,0.0606,0.181,102.979,7gZQfdEQpmwAoPHSbEHzms,4,happy
0.285,0.807,2,-4.741,1,0.0528,0.00123,0.00368,0.317,0.542,132.206,49HYB8tppaxOsbBfeozPxu,4,happy
0.49,0.473,5,-8.887,1,0.129,0.792,0,0.113,0.603,171.535,03vyB3AHCuEGfhh7wPc7Yf,4,happy
0.87,0.614,4,-3.522,1,0.18,0.287,0,0.216,0.548,90.094,6pzVq321Hg1CWIJyMHWOFr,4,happy
0.421,0.46,7,-6.044,1,0.0344,0.535,0,0.101,0.208,171.845,5DJHFCqWn9hrirPvWRvLU4,4,happy
0.846,0.922,6,-5.564,0,0.046,0.0346,0.274,0.0837,0.845,122.366,4VMfFPLP2bGASfEomA9NNm,4,happy
0.821,0.212,4,-12.323,1,0.0938,0.404,0,0.0693,0.745,102.045,4P2g9eZaSJBC25PWT75X4w,4,happy
0.685,0.726,4,-9.865,0,0.0577,0.426,3.4e-05,0.105,0.634,140.029,5MMJImhbewUKtjpDQkJa7w,3,happy
0.767,0.838,11,-5.164,0,0.0465,0.00165,0.000149,0.076,0.392,125.005,2IiwPCM6Yoz3Y2OF0JjXGr,4,happy
0.629,0.795,6,-6.02,1,0.0278,0.136,5.44e-06,0.132,0.6,110.583,4SGBuq37Ol4HJr7pQqFMKa,3,happy
0.671,0.84,7,-5.937,1,0.0337,0.0108,0.0108,0.448,0.291,95.014,4kvZqGbNMLBiBrYin90kh6,4,happy
0.681,0.876,9,-4.592,0,0.0354,0.0984,0.0437,0.318,0.228,128.029,6P7Qezj2LV5kHc2VihAJWp,4,happy
0.632,0.574,4,-8.584,1,0.053,0.0942,0,0.215,0.557,125.989,3eW2EDwNRAiQKkgom96dUa,4,happy
0.622,0.557,0,-11.244,0,0.0448,0.292,0.639,0.135,0.378,82.953,680fQqPswWY31bJlPNWyKx,4,happy
0.604,0.841,1,-5.145,1,0.0423,0.0299,0.00382,0.136,0.578,138.976,23cj0rlc0UtTBaCg60VCkm,4,happy
0.787,0.727,0,-7.705,1,0.224,0.0124,0,0.157,0.936,173.025,1SssFw74DdHVjRa6ADggdD,4,happy
0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,1UZOjK1BwmwWU14Erba9CZ,4,happy
0.83,0.385,1,-2.421,0,0.441,0.172,0.000921,0.12,0.288,86.608,77TElJdpImw8cSv6t4mCIr,5,happy
0.704,0.901,8,-5.832,1,0.146,0.109,0,0.885,0.617,90.01,2YJhS0OOqjhq3wpeXaSPyf,4,happy
0.715,0.97,0,-2.206,1,0.0648,0.0644,0.000156,0.205,0.963,79.504,3AszgPDZd9q0DpDFt4HFBy,4,happy
0.568,0.631,7,-5.623,1,0.0273,0.033,0,0.144,0.23,105.096,142rTdgKhe55q9LdSU4cYF,4,happy
0.677,0.989,1,-1.405,1,0.0363,0.0391,0.734,0.118,0.744,124.99,02euiEKGAw6hHHrSoX6uaw,4,happy
0.557,0.753,11,-5.052,0,0.233,0.032,6.86e-05,0.0598,0.562,158.023,4ywIrrFcXcD8DTn3EuGYxd,4,happy
0.777,0.422,0,-10.114,1,0.0482,0.919,0.00877,0.0958,0.187,120.041,5t3Vk8bRKylx4fjj7qlbib,4,happy
0.507,0.843,2,-6.137,1,0.0379,0.0191,0,0.08,0.704,139.136,3bYCGWnZdLQjndiKogqA3G,4,happy
0.644,0.898,8,-0.109,0,0.289,0.358,5.28e-05,0.159,0.541,132.028,0P3k6Jipqv1UWX0a4GmUuj,4,happy
0.759,0.723,6,-5.38,0,0.0259,0.0487,5.88e-06,0.362,0.666,116.043,038jgLNIvp7QQNf5vILf5d,4,happy
0.783,0.669,0,-6.38,0,0.0812,0.00208,0.869,0.08,0.55,124.991,5BfcgHE0uDw2orT1VPoGV0,4,happy
0.5,0.681,0,-9.556,1,0.0672,0.114,4.01e-05,0.139,0.745,119.46,6hs3SDnbO3f6VQuPO4KBEb,4,happy
0.71,0.853,8,-4.82,1,0.0402,0.0262,0.229,0.318,0.551,105.004,11zbHn7pEJtO3JnW8UlelI,4,happy
0.673,0.783,9,-5.79,1,0.0364,0.0203,0.00153,0.19,0.688,130.099,1LFK84nUerBbYfFd1LmnTm,4,happy
0.456,0.907,5,-4.188,1,0.0458,0.465,7.01e-06,0.808,0.382,181.955,5sZg4MTcTdGQNwIeXg3r6O,4,happy
0.66,0.55,7,-6.426,1,0.0299,0.53,0,0.314,0.378,125.917,16FMLk0zDRc3qymkIJodlN,4,happy
0.657,0.649,7,-9.393,1,0.0329,0.23,0.00483,0.112,0.578,94.005,2PAO9wV6btwdMLQZhBmVvf,4,happy
0.655,0.759,0,-9.235,1,0.25,0.249,0,0.18,0.707,97.455,64JF6DqxJsGxiyUAhbHX49,4,happy
0.936,0.603,11,-4.677,1,0.28,0.348,0,0.0945,0.814,99.653,2tN2Kvzm2ITh1jnMKjjWBZ,4,happy
0.853,0.822,11,-4.565,0,0.111,0.0211,0.00886,0.167,0.79,105.991,4yjljBusKH0hgsIzHlF85T,4,happy
0.774,0.739,0,-4.022,1,0.0952,0.0316,5.95e-06,0.119,0.823,126.002,6wZ8kvKP9d1MKlNFTMZrBK,4,happy
0.766,0.732,0,-9.415,0,0.0476,0.22,0.501,0.0346,0.814,116.991,6M5IPW3c81qXicxsOGAJgf,4,happy
0.699,0.79,7,-3.51,1,0.115,0.0501,1.81e-06,0.0309,0.959,90.922,3LbzMtkyPGcHc6IzyKclFO,4,happy
0.686,0.755,4,-6.213,0,0.0916,0.355,0,0.138,0.344,113.86,6M8R1IOnnbtKBogIs6uqRF,4,happy
0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,22UDw8rSfLbUsaAGTXQ4Z8,4,happy
